intent_id,frequency,runtime_module,source_index,source_module,group,name_en,name_ru,intended_path,generated_modules,generated_rows,generated_enabled_rows,button_ids,actions,resolution_statuses,installed_by_catalog_ref,installed_button_id_matches,runtime_readiness
nx2512-06-L0553,K3,pmi,6,PMI / Model Based Definition,"Виды, организация и контроль",Automatic Annotation Plane,Автоплоскость аннотаций,A>A>A>A,pmi,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-06-L0554,K4,pmi,6,PMI / Model Based Definition,"Виды, организация и контроль",Model View Prediction,Предсказание вида модели,A>V>M>O,pmi,1,1,UG_PMI_MODEL_VIEW,execute_command,(none),no,UG_PMI_MODEL_VIEW,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-06-L0555,K4,pmi,6,PMI / Model Based Definition,"Виды, организация и контроль",Align PMI,Выровнять PMI,A>A>A>L,pmi,1,1,UG_APP_PMI,execute_command,resolved,no,,compiled_enabled_not_installed_in_managed_runtime
nx2512-06-L0556,K4,pmi,6,PMI / Model Based Definition,"Виды, организация и контроль",Organize PMI,Организовать PMI,A>A>O>P,pmi,1,1,UG_APP_PMI,execute_command,resolved,no,,compiled_enabled_not_installed_in_managed_runtime
nx2512-06-L0557,K4,pmi,6,PMI / Model Based Definition,"Виды, организация и контроль",Filter PMI,Фильтр PMI,S>S>F>P,pmi,1,1,UG_APP_PMI,execute_command,resolved,no,,compiled_enabled_not_installed_in_managed_runtime
nx2512-06-L0558,K4,pmi,6,PMI / Model Based Definition,"Виды, организация и контроль",Publish PMI,Опубликовать PMI,A>A>P>P,pmi,1,1,UG_APP_PMI,execute_command,resolved,no,,compiled_enabled_not_installed_in_managed_runtime
nx2512-06-L0559,K4,pmi,6,PMI / Model Based Definition,"Виды, организация и контроль",Convert Drafting to PMI,Перенести чертёжные аннотации,A>A>C>D,pmi,1,0,,execute_command,ambiguous,no,,blocked_ambiguous_disabled
nx2512-06-L0560,K3,pmi,6,PMI / Model Based Definition,"Виды, организация и контроль",Model-Based Characteristics,Модельные характеристики,A>A>M>B,pmi,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-06-L0561,K3,pmi,6,PMI / Model Based Definition,"Виды, организация и контроль",NX Inspector,Инспектор,A>A>N>I,pmi,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-06-L0562,K3,pmi,6,PMI / Model Based Definition,"Виды, организация и контроль",Characteristics Navigator,Навигатор характеристик,A>A>C>H,pmi,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-06-L0563,K4,pmi,6,PMI / Model Based Definition,"Виды, организация и контроль",Assign Inspection Requirement,Назначить требование контроля,A>A>A>I,pmi,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-06-L0564,K4,pmi,6,PMI / Model Based Definition,"Виды, организация и контроль",Export QIF,Экспорт QIF,A>A>E>Q,pmi,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-06-L0565,K4,pmi,6,PMI / Model Based Definition,"Виды, организация и контроль",Export STEP AP242,Экспорт AP242,A>A>E>S,pmi,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-06-L0566,K4,pmi,6,PMI / Model Based Definition,"Виды, организация и контроль",PMI Validation,Проверка PMI,A>A>P>V,pmi,1,1,UG_APP_PMI,execute_command,resolved,no,,compiled_enabled_not_installed_in_managed_runtime
nx2512-06-L0567,K4,pmi,6,PMI / Model Based Definition,"Виды, организация и контроль",Semantic PMI Check,Проверка семантической PMI,A>A>S>P,pmi,1,1,UG_APP_PMI,execute_command,resolved,no,,compiled_enabled_not_installed_in_managed_runtime
nx2512-07-L0572,K3,sheet_metal,7,Sheet Metal / Листовой металл,Основные элементы,Tab,Пластина,C>H>T>A,sheet_metal,1,1,UG_SHEET_METAL_BASE_TAB,execute_command,(none),no,UG_SHEET_METAL_BASE_TAB,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-07-L0573,K4,sheet_metal,7,Sheet Metal / Листовой металл,Основные элементы,Contour Flange,Контурный фланец,C>H>C>F,sheet_metal,1,1,UG_SHEET_METAL_CONTOUR_FLANGE,execute_command,(none),no,UG_SHEET_METAL_CONTOUR_FLANGE,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-07-L0574,K4,sheet_metal,7,Sheet Metal / Листовой металл,Основные элементы,Flange,Фланец,C>H>F>L,sheet_metal,1,1,UG_SHEET_METAL_FLANGE,execute_command,(none),no,UG_SHEET_METAL_FLANGE,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-07-L0575,K4,sheet_metal,7,Sheet Metal / Листовой металл,Основные элементы,Advanced Flange,Расширенный фланец,C>H>A>F,sheet_metal,1,1,UG_SHEET_METAL_FLANGE,execute_command,(none),no,UG_SHEET_METAL_FLANGE,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-07-L0576,K3,sheet_metal,7,Sheet Metal / Листовой металл,Основные элементы,Jog,Z-гиб,C>H>J>O,sheet_metal,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-07-L0577,K4,sheet_metal,7,Sheet Metal / Листовой металл,Основные элементы,Bend,Гиб,C>H>B>E,sheet_metal,1,1,UG_SHEET_METAL_BEND,execute_command,(none),no,UG_SHEET_METAL_BEND,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-07-L0578,K3,sheet_metal,7,Sheet Metal / Листовой металл,Основные элементы,Unbend,Разогнуть,E>H>U>N,sheet_metal,1,1,UG_SHEET_METAL_UNBEND,execute_command,(none),no,UG_SHEET_METAL_UNBEND,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-07-L0579,K3,sheet_metal,7,Sheet Metal / Листовой металл,Основные элементы,Rebend,Согнуть обратно,E>H>R>E,sheet_metal,1,1,UG_SHEET_METAL_REBEND,execute_command,(none),no,UG_SHEET_METAL_REBEND,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-07-L0580,K3,sheet_metal,7,Sheet Metal / Листовой металл,Основные элементы,Hem,Подгибка,C>H>H>E,sheet_metal,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-07-L0581,K3,sheet_metal,7,Sheet Metal / Листовой металл,Основные элементы,Closed Corner,Закрытый угол,C>H>C>C,sheet_metal,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-07-L0582,K4,sheet_metal,7,Sheet Metal / Листовой металл,Основные элементы,Three Bend Corner,Трёхгибный угол,C>H>T>B,sheet_metal,1,1,UG_SHEET_METAL_BEND,execute_command,(none),no,UG_SHEET_METAL_BEND,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-07-L0583,K3,sheet_metal,7,Sheet Metal / Листовой металл,Основные элементы,Break Corner,Обработка угла,C>H>B>C,sheet_metal,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-07-L0584,K3,sheet_metal,7,Sheet Metal / Листовой металл,Основные элементы,Normal Cutout,Нормальный вырез,E>H>N>C,sheet_metal,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-07-L0585,K3,sheet_metal,7,Sheet Metal / Листовой металл,Основные элементы,Bead,Зиг,C>H>B>B,sheet_metal,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-07-L0586,K3,sheet_metal,7,Sheet Metal / Листовой металл,Основные элементы,Dimple,Выдавка,C>H>D>I,sheet_metal,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-07-L0587,K3,sheet_metal,7,Sheet Metal / Листовой металл,Основные элементы,Louver,Жалюзи,C>H>L>O,sheet_metal,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-07-L0588,K3,sheet_metal,7,Sheet Metal / Листовой металл,Основные элементы,Drawn Cutout,Вытяжной вырез,E>H>D>C,sheet_metal,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-07-L0589,K4,sheet_metal,7,Sheet Metal / Листовой металл,Основные элементы,Bridge Bend,Переходной гиб,C>H>B>R,sheet_metal,1,1,UG_SHEET_METAL_BEND,execute_command,(none),no,UG_SHEET_METAL_BEND,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-07-L0592,K3,sheet_metal,7,Sheet Metal / Листовой металл,Преобразование и развёртка,Convert to Sheet Metal,Преобразовать в листовой металл,E>H>C>S,sheet_metal,1,1,UG_APP_SHEETMETAL,execute_command,resolved,no,,compiled_enabled_not_installed_in_managed_runtime
nx2512-07-L0593,K3,sheet_metal,7,Sheet Metal / Листовой металл,Преобразование и развёртка,Convert Utility,Утилита преобразования,E>H>C>U,sheet_metal,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-07-L0594,K4,sheet_metal,7,Sheet Metal / Листовой металл,Преобразование и развёртка,Recognize Bends,Распознать гибы,E>H>R>B,sheet_metal,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-07-L0595,K5,sheet_metal,7,Sheet Metal / Листовой металл,Преобразование и развёртка,Flat Pattern,Развёртка,P>H>F>P,sheet_metal,1,1,UG_SHEET_METAL_FLAT_PATTERN,execute_command,(none),no,UG_SHEET_METAL_FLAT_PATTERN,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-07-L0596,K4,sheet_metal,7,Sheet Metal / Листовой металл,Преобразование и развёртка,Flat Solid,Плоское тело,C>H>F>S,sheet_metal,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-07-L0597,K4,sheet_metal,7,Sheet Metal / Листовой металл,Преобразование и развёртка,Export Flat Pattern,Экспорт развёртки,P>H>E>F,sheet_metal,1,1,UG_SHEET_METAL_FLAT_PATTERN,execute_command,(none),no,UG_SHEET_METAL_FLAT_PATTERN,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-07-L0598,K3,sheet_metal,7,Sheet Metal / Листовой металл,Преобразование и развёртка,Analyze Formability,Анализ формуемости,I>H>A>F,sheet_metal,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-07-L0599,K4,sheet_metal,7,Sheet Metal / Листовой металл,Преобразование и развёртка,Bend Table,Таблица гибов,A>H>B>T,sheet_metal,1,1,UG_SHEET_METAL_BEND,execute_command,(none),no,UG_SHEET_METAL_BEND,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-07-L0600,K4,sheet_metal,7,Sheet Metal / Листовой металл,Преобразование и развёртка,Material and Bend Parameters,Материал и параметры гиба,M>H>M>B,sheet_metal,1,1,UG_SHEET_METAL_BEND,execute_command,(none),no,UG_SHEET_METAL_BEND,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-07-L0601,K4,sheet_metal,7,Sheet Metal / Листовой металл,Преобразование и развёртка,Resize Bend,Изменить гиб,E>H>R>S,sheet_metal,1,1,UG_SHEET_METAL_BEND,execute_command,(none),no,UG_SHEET_METAL_BEND,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-07-L0602,K4,sheet_metal,7,Sheet Metal / Листовой металл,Преобразование и развёртка,Edit Bend Relief,Изменить разгрузку гиба,E>H>E>B,sheet_metal,1,1,UG_SHEET_METAL_BEND,execute_command,(none),no,UG_SHEET_METAL_BEND,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-07-L0603,K4,sheet_metal,7,Sheet Metal / Листовой металл,Преобразование и развёртка,Edit Corner Relief,Изменить разгрузку угла,E>H>E>C,sheet_metal,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-07-L0604,K3,sheet_metal,7,Sheet Metal / Листовой металл,Преобразование и развёртка,Sheet Metal from Solid,Листовая деталь из тела,C>H>S>M,sheet_metal,1,1,UG_SBSM_SHEETMETAL_FROM_SOLID_FEATURE,execute_command,resolved,no,UG_SBSM_SHEETMETAL_FROM_SOLID_FEATURE,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-07-L0605,K3,sheet_metal,7,Sheet Metal / Листовой металл,Преобразование и развёртка,Cleanup Sheet Metal,Очистка модели,C>H>C>S,sheet_metal,1,1,UG_APP_SHEETMETAL,execute_command,resolved,no,,compiled_enabled_not_installed_in_managed_runtime
nx2512-08-L0610,K3,assembly,8,Structure Designer / каркасные конструкции,Каркас и документация,Create Frame,Создать каркас,C>F>C>F,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-08-L0611,K3,assembly,8,Structure Designer / каркасные конструкции,Каркас и документация,Place Member,Разместить профиль,C>F>P>M,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-08-L0612,K3,assembly,8,Structure Designer / каркасные конструкции,Каркас и документация,Member Path,Траектория профиля,C>F>M>P,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-08-L0624,K3,assembly,8,Structure Designer / каркасные конструкции,Каркас и документация,Frame Drawing Assistant,Помощник чертежей каркаса,C>F>F>D,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-08-L0627,K3,assembly,8,Structure Designer / каркасные конструкции,Каркас и документация,Profile Library,Библиотека профилей,M>F>P>L,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-08-L0628,K3,assembly,8,Structure Designer / каркасные конструкции,Каркас и документация,Replace Profile,Заменить профиль,E>F>R>P,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-08-L0629,K3,assembly,8,Structure Designer / каркасные конструкции,Каркас и документация,Update Structure,Обновить конструкцию,P>F>U>S,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-09-L0634,K3,routing,9,Mechanical Routing / трубопроводы и трассы,Трассировка и документация,Create Route,Создать трассу,C>R>C>R,routing,1,1,UG_ROUTE_CREATE_ROUTE,execute_command,(none),no,UG_ROUTE_CREATE_ROUTE,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-09-L0635,K3,routing,9,Mechanical Routing / трубопроводы и трассы,Трассировка и документация,Create Path,Создать путь,C>R>C>P,routing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-09-L0636,K3,routing,9,Mechanical Routing / трубопроводы и трассы,Трассировка и документация,Route Segment,Сегмент трассы,C>R>R>S,routing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-09-L0637,K3,routing,9,Mechanical Routing / трубопроводы и трассы,Трассировка и документация,Spline Path,Сплайн-трасса,C>R>S>P,routing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-09-L0638,K3,routing,9,Mechanical Routing / трубопроводы и трассы,Трассировка и документация,Offset Path,Смещённый путь,T>R>O>P,routing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-09-L0639,K3,routing,9,Mechanical Routing / трубопроводы и трассы,Трассировка и документация,Edit Path,Редактировать путь,E>R>E>P,routing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-09-L0640,K3,routing,9,Mechanical Routing / трубопроводы и трассы,Трассировка и документация,Heal Path,Исправить путь,E>R>H>P,routing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-09-L0643,K3,routing,9,Mechanical Routing / трубопроводы и трассы,Трассировка и документация,Assign Stock,Назначить заготовку,E>R>A>S,routing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-09-L0644,K3,routing,9,Mechanical Routing / трубопроводы и трассы,Трассировка и документация,Place Part,Разместить деталь трассы,C>R>P>P,routing,1,1,UG_ROUTE_PLACE_PART,execute_command,(none),no,UG_ROUTE_PLACE_PART,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-09-L0645,K3,routing,9,Mechanical Routing / трубопроводы и трассы,Трассировка и документация,Place Fitting,Разместить фитинг,V>R>P>F,routing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-09-L0646,K3,routing,9,Mechanical Routing / трубопроводы и трассы,Трассировка и документация,Replace Part,Заменить деталь,E>R>R>P,routing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-09-L0650,K3,routing,9,Mechanical Routing / трубопроводы и трассы,Трассировка и документация,Route Clearance,Проверка зазоров трассы,I>R>R>C,routing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-09-L0651,K3,routing,9,Mechanical Routing / трубопроводы и трассы,Трассировка и документация,Minimum Bend Radius Check,Проверка радиуса гиба,I>R>M>B,routing,1,1,UG_SHEET_METAL_BEND,execute_command,resolved,no,UG_SHEET_METAL_BEND,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-09-L0652,K3,routing,9,Mechanical Routing / трубопроводы и трассы,Трассировка и документация,Route Length,Длина трассы,C>R>R>L,routing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-09-L0654,K3,routing,9,Mechanical Routing / трубопроводы и трассы,Трассировка и документация,Generate Centerline,Создать осевую,A>R>G>C,routing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-09-L0655,K3,routing,9,Mechanical Routing / трубопроводы и трассы,Трассировка и документация,Flatten Route,Развернуть трассу,T>R>F>R,routing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-09-L0656,K3,routing,9,Mechanical Routing / трубопроводы и трассы,Трассировка и документация,Routing Part Library,Библиотека деталей трассы,M>R>R>P,routing,1,1,UG_APP_ROUTING,execute_command,resolved,no,,compiled_enabled_not_installed_in_managed_runtime
nx2512-10-L0662,K3,routing,10,"Electrical Routing / кабели, жгуты и лотки",Кабели и провода,Create Connection,Создать соединение,C>R>C>C,routing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-10-L0663,K3,routing,10,"Electrical Routing / кабели, жгуты и лотки",Кабели и провода,Assign Wire,Назначить провод,E>R>A>W,routing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-10-L0664,K3,routing,10,"Electrical Routing / кабели, жгуты и лотки",Кабели и провода,Route Wire,Проложить провод,C>R>R>W,routing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-10-L0665,K3,routing,10,"Electrical Routing / кабели, жгуты и лотки",Кабели и провода,Route Cable,Проложить кабель,C>R>R>C,routing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-10-L0666,K3,routing,10,"Electrical Routing / кабели, жгуты и лотки",Кабели и провода,Create Bundle,Создать жгут,C>R>C>B,routing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-10-L0670,K3,routing,10,"Electrical Routing / кабели, жгуты и лотки",Кабели и провода,Pin Assignment,Назначение контактов,E>R>P>A,routing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-10-L0673,K3,routing,10,"Electrical Routing / кабели, жгуты и лотки",Кабели и провода,Harness Flattening,Развёртка жгута,T>R>H>F,routing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-10-L0678,K3,routing,10,"Electrical Routing / кабели, жгуты и лотки",Кабельные лотки и интеграция NX 2512,Place Cable Trays,Разместить кабельные лотки,C>R>P>C,routing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-10-L0679,K3,routing,10,"Electrical Routing / кабели, жгуты и лотки",Кабельные лотки и интеграция NX 2512,Automatic Tray Placement,Автоматическое размещение лотков,C>R>A>T,routing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-10-L0680,K3,routing,10,"Electrical Routing / кабели, жгуты и лотки",Кабельные лотки и интеграция NX 2512,Tray Fill Check,Проверка заполнения,I>R>T>F,routing,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-11-L0689,K3,surface,11,Industrial Design / Shape Studio / Realize Shape,Subdivision и анализ формы,Create Subdivision Body,Создать subdivision-тело,C>U>C>S,surface,1,1,UG_SEL_BODY_PRIORITY,set_selection_filter,(none),no,UG_SEL_BODY_PRIORITY,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-11-L0698,K3,surface,11,Industrial Design / Shape Studio / Realize Shape,Subdivision и анализ формы,Mirror Cage,Зеркало клетки,T>U>M>C,surface,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-11-L0702,K3,surface,11,Industrial Design / Shape Studio / Realize Shape,Subdivision и анализ формы,Reflection Analysis,Анализ отражений,I>U>R>A,surface,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-11-L0704,K3,surface,11,Industrial Design / Shape Studio / Realize Shape,Subdivision и анализ формы,Curvature Analysis,Анализ кривизны,I>U>C>A,surface,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-11-L0705,K3,surface,11,Industrial Design / Shape Studio / Realize Shape,Subdivision и анализ формы,Draft Analysis,Анализ уклонов,I>U>D>A,surface,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-11-L0706,K3,surface,11,Industrial Design / Shape Studio / Realize Shape,Subdivision и анализ формы,Deviation Analysis,Анализ отклонений,I>U>D>E,surface,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-11-L0707,K3,surface,11,Industrial Design / Shape Studio / Realize Shape,Subdivision и анализ формы,Section Analysis,Анализ сечений,I>U>S>A,surface,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-12-L0716,K3,mold,12,Mold Wizard / проектирование пресс-форм,Подготовка и разъём,Define Workpiece,Определить заготовку,E>M>D>W,mold,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-12-L0720,K3,mold,12,Mold Wizard / проектирование пресс-форм,Подготовка и разъём,Draft Analysis,Анализ уклонов,I>M>D>A,mold,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-12-L0721,K3,mold,12,Mold Wizard / проектирование пресс-форм,Подготовка и разъём,Region Analysis,Анализ областей,I>M>R>A,mold,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-12-L0723,K3,mold,12,Mold Wizard / проектирование пресс-форм,Подготовка и разъём,Create Parting Lines,Создать линии разъёма,C>M>C>P,mold,1,1,UG_MOLD_PARTING,execute_command,(none),no,UG_MOLD_PARTING,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-12-L0725,K3,mold,12,Mold Wizard / проектирование пресс-форм,Подготовка и разъём,Create Parting Surface,Создать поверхность разъёма,C>M>C>R,mold,1,1,UG_MOLD_PARTING,execute_command,(none),no,UG_MOLD_PARTING,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-12-L0732,K3,mold,12,Mold Wizard / проектирование пресс-форм,Система формы,Mold Base Library,Библиотека пакетов,M>M>M>B,mold,1,1,UG_MOLD_MOLD_BASE,execute_command,(none),no,UG_MOLD_MOLD_BASE,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-12-L0742,K3,mold,12,Mold Wizard / проектирование пресс-форм,Система формы,Mold Drawing,Чертежи формы,C>M>M>D,mold,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-13-L0752,K3,mold,13,Progressive Die Wizard / штампы,Процесс и оснастка,Formability Analysis,Анализ формуемости,I>M>F>A,mold,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-13-L0753,K3,mold,13,Progressive Die Wizard / штампы,Процесс и оснастка,Blank Generator,Получить заготовку,V>M>B>G,mold,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-13-L0759,K3,mold,13,Progressive Die Wizard / штампы,Процесс и оснастка,Bending,Гибка,C>M>B>E,mold,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-13-L0767,K3,mold,13,Progressive Die Wizard / штампы,Процесс и оснастка,Die Drawing,Чертежи штампа,C>M>D>D,mold,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-14-L0772,K3,assembly,14,Fixture and Tooling Design / приспособления,Компоновка и проверка,Initialize Fixture,Инициализация приспособления,E>J>I>F,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-14-L0773,K3,assembly,14,Fixture and Tooling Design / приспособления,Компоновка и проверка,Add Workpiece,Добавить деталь,E>J>A>W,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-14-L0777,K3,assembly,14,Fixture and Tooling Design / приспособления,Компоновка и проверка,Fixture Component Library,Библиотека компонентов,E>J>F>C,assembly,1,1,UG_SEL_COMPONENT_PRIORITY,set_selection_filter,(none),no,UG_SEL_COMPONENT_PRIORITY,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-14-L0778,K3,assembly,14,Fixture and Tooling Design / приспособления,Компоновка и проверка,Place Standard Component,Разместить стандартный компонент,E>J>P>S,assembly,1,1,UG_SEL_COMPONENT_PRIORITY,set_selection_filter,(none),no,UG_SEL_COMPONENT_PRIORITY,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-14-L0783,K3,assembly,14,Fixture and Tooling Design / приспособления,Компоновка и проверка,Accessibility Check,Проверка доступности,I>J>A>C,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-14-L0785,K5,assembly,14,Fixture and Tooling Design / приспособления,Компоновка и проверка,Interference Check,Проверка пересечений,I>J>I>C,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-14-L0787,K3,assembly,14,Fixture and Tooling Design / приспособления,Компоновка и проверка,Fixture Drawing,Чертёж приспособления,E>J>F>D,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-14-L0788,K3,assembly,14,Fixture and Tooling Design / приспособления,Компоновка и проверка,Fixture BOM,Спецификация,E>J>F>B,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-15-L0793,K3,inspect_view,15,Validation / DFM / качество модели,Проверки,Examine Geometry,Исследовать геометрию,I>Q>E>G,inspect_view,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-15-L0794,K3,inspect_view,15,Validation / DFM / качество модели,Проверки,Geometry Checker,Проверка геометрии,I>Q>G>C,inspect_view,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-15-L0795,K3,inspect_view,15,Validation / DFM / качество модели,Проверки,Face and Edge Check,Проверка граней и рёбер,I>Q>F>E,inspect_view,1,0,,execute_command,ambiguous,no,,blocked_ambiguous_disabled
nx2512-15-L0796,K3,inspect_view,15,Validation / DFM / качество модели,Проверки,Body Consistency,Целостность тела,I>Q>B>C,inspect_view,1,1,UG_SEL_BODY_PRIORITY,set_selection_filter,(none),no,UG_SEL_BODY_PRIORITY,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-15-L0799,K3,inspect_view,15,Validation / DFM / качество модели,Проверки,Draft Analysis,Анализ уклонов,I>Q>D>A,inspect_view,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-15-L0800,K3,inspect_view,15,Validation / DFM / качество модели,Проверки,Undercut Analysis,Анализ поднутрений,I>Q>U>A,inspect_view,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-15-L0801,K3,inspect_view,15,Validation / DFM / качество модели,Проверки,Moldability Check,Проверка технологичности литья,I>Q>M>C,inspect_view,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-15-L0802,K3,inspect_view,15,Validation / DFM / качество модели,Проверки,Sharp Edge Check,Острые кромки,I>Q>S>E,inspect_view,1,1,UG_SEL_EDGE_PRIORITY,set_selection_filter,(none),no,UG_SEL_EDGE_PRIORITY,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
